move_id,version_group_id,language_id,flavor_text
120,7,9,"The user blows up to inflict severe damage, even making itself faint."
120,8,9,The user blows up to inflict damage on all Pokémon in battle. The user faints upon using this move.
120,9,9,The user blows up to inflict damage on all Pokémon in battle. The user faints upon using this move.
120,10,9,The user blows up to inflict damage on all Pokémon in battle. The user faints upon using this move.
120,11,9,The user attacks everything around it by causing an explosion. The user faints upon using this move.
120,14,9,The user attacks everything around it by causing an explosion. The user faints upon using this move.
120,15,9,The user attacks everything around it by causing an explosion. The user faints upon using this move.
120,16,9,The user attacks everything around it by causing an explosion. The user faints upon using this move.
120,17,9,The user attacks everything around it by causing an explosion. The user faints upon using this move.
120,18,9,The user attacks everything around it by causing an explosion. The user faints upon using this move.
121,3,9,Eggs are hurled at the foe.
121,4,9,Eggs are hurled at the foe.
121,5,9,An egg is forcibly hurled at the foe.
121,6,9,An egg is forcibly hurled at the foe.
121,7,9,A large egg is hurled with great force at the foe to inflict damage.
121,8,9,A large egg is hurled with maximum force at the foe to inflict damage. 
121,9,9,A large egg is hurled with maximum force at the foe to inflict damage. 
121,10,9,A large egg is hurled with maximum force at the foe to inflict damage. 
121,11,9,A large egg is hurled at the target with maximum force to inflict damage.
121,14,9,A large egg is hurled at the target with maximum force to inflict damage.
121,15,9,A large egg is hurled at the target with maximum force to inflict damage.
121,16,9,A large egg is hurled at the target with maximum force to inflict damage.
121,17,9,A large egg is hurled at the target with maximum force to inflict damage.
121,18,9,A large egg is hurled at the target with maximum force to inflict damage.
122,3,9,An attack that may cause paralysis.
122,4,9,An attack that may cause paralysis.
122,5,9,Licks with a long tongue to injure. May also paralyze.
122,6,9,Licks with a long tongue to injure. May also paralyze.
122,7,9,The foe is licked and hit with a long tongue. It may also paralyze.
122,8,9,"The foe is licked with a long tongue, causing damage. It may also paralyze the target."
122,9,9,"The foe is licked with a long tongue, causing damage. It may also paralyze the target."
122,10,9,"The foe is licked with a long tongue, causing damage. It may also paralyze the target."
122,11,9,"The target is licked with a long tongue, causing damage. It may also leave the target with paralysis."
122,14,9,"The target is licked with a long tongue, causing damage. It may also leave the target with paralysis."
122,15,9,"The target is licked with a long tongue, causing damage. This may also leave the target with paralysis."
122,16,9,"The target is licked with a long tongue, causing damage. This may also leave the target with paralysis."
122,17,9,"The target is licked with a long tongue, causing damage. This may also leave the target with paralysis."
122,18,9,"The target is licked with a long tongue, causing damage. This may also leave the target with paralysis."
123,3,9,An attack that may poison the foe.
123,4,9,An attack that may poison the foe.
123,5,9,An exhaust-gas attack that may also poison.
123,6,9,An exhaust-gas attack that may also poison.
123,7,9,The foe is attacked with exhaust gases. It may also poison the foe.
123,8,9,The foe is attacked with a discharge of filthy gases. It may also poison the target.
123,9,9,The foe is attacked with a discharge of filthy gases. It may also poison the target.
123,10,9,The foe is attacked with a discharge of filthy gases. It may also poison the target.
123,11,9,The target is attacked with a discharge of filthy gases. It may also poison the target.
123,14,9,The target is attacked with a discharge of filthy gases. It may also poison the target.
123,15,9,The target is attacked with a discharge of filthy gases. This may also poison the target.
123,16,9,The target is attacked with a discharge of filthy gases. This may also poison the target.
123,17,9,The target is attacked with a discharge of filthy gases. This may also poison the target.
123,18,9,The target is attacked with a discharge of filthy gases. This may also poison the target.
124,3,9,An attack that may poison the foe.
124,4,9,An attack that may poison the foe.
124,5,9,Sludge is hurled to inflict damage. May also poison.
124,6,9,Sludge is hurled to inflict damage. May also poison.
124,7,9,Toxic sludge is hurled at the foe. It may poison the target.
124,8,9,Unsanitary sludge is hurled at the foe. It may also poison the target. 
124,9,9,Unsanitary sludge is hurled at the foe. It may also poison the target. 
124,10,9,Unsanitary sludge is hurled at the foe. It may also poison the target. 
124,11,9,Unsanitary sludge is hurled at the target. It may also poison the target.
124,14,9,Unsanitary sludge is hurled at the target. It may also poison the target.
124,15,9,Unsanitary sludge is hurled at the target. This may also poison the target.
124,16,9,Unsanitary sludge is hurled at the target. This may also poison the target.
124,17,9,Unsanitary sludge is hurled at the target. This may also poison the target.
124,18,9,Unsanitary sludge is hurled at the target. This may also poison the target.
125,3,9,An attack that may cause flinching.
125,4,9,An attack that may cause flinching.
125,5,9,Clubs the foe with a bone. May cause flinching.
125,6,9,Clubs the foe with a bone. May cause flinching.
125,7,9,The foe is clubbed with a bone held in hand. It may make the foe flinch.
125,8,9,The user clubs the foe with a bone. It may also make the target flinch. 
125,9,9,The user clubs the foe with a bone. It may also make the target flinch. 
125,10,9,The user clubs the foe with a bone. It may also make the target flinch. 
125,11,9,The user clubs the target with a bone. It may also make the target flinch.
125,14,9,The user clubs the target with a bone. It may also make the target flinch.
125,15,9,The user clubs the target with a bone. This may also make the target flinch.
125,16,9,The user clubs the target with a bone. This may also make the target flinch.
125,17,9,The user clubs the target with a bone. This may also make the target flinch.
125,18,9,The user clubs the target with a bone. This may also make the target flinch.
126,3,9,An attack that may cause a burn.
126,4,9,An attack that may cause a burn.
126,5,9,A fiery blast that scorches all. May cause a burn.
126,6,9,Incinerates everything it strikes. May cause a burn.
126,7,9,The foe is hit with an intense flame. It may leave the target with a burn.
126,8,9,The foe is attacked with an intense blast of all-consuming fire. It may also leave the target with a burn.
126,9,9,The foe is attacked with an intense blast of all-consuming fire. It may also leave the target with a burn.
126,10,9,The foe is attacked with an intense blast of all-consuming fire. It may also leave the target with a burn.
126,11,9,The target is attacked with an intense blast of all-consuming fire. It may also leave the target with a burn.
126,14,9,The target is attacked with an intense blast of all-consuming fire. It may also leave the target with a burn.
126,15,9,The target is attacked with an intense blast of all-consuming fire. This may also leave the target with a burn.
126,16,9,The target is attacked with an intense blast of all-consuming fire. This may also leave the target with a burn.
126,17,9,The target is attacked with an intense blast of all-consuming fire. This may also leave the target with a burn.
126,18,9,The target is attacked with an intense blast of all-consuming fire. This may also leave the target with a burn.
127,3,9,An aquatic charge attack.
127,4,9,An aquatic charge attack.
127,5,9,Charges the foe with speed to climb waterfalls.
127,6,9,Charges the foe with speed to climb waterfalls.
127,7,9,A powerful charge attack. It can also be used to climb a waterfall.
127,8,9,The user charges the foe at an awesome speed. It can also be used to climb a waterfall.
127,9,9,The user charges the foe at an awesome speed. It can also be used to climb a waterfall.
127,10,9,"The user charges at the foe rapidly, and may make it flinch. It can also be used to climb a waterfall."
127,11,9,The user charges at the target and may make it flinch. It can also be used to climb a waterfall.
127,14,9,The user charges at the target and may make it flinch. It can also be used to climb a waterfall.
127,15,9,The user charges at the target and may make it flinch. This can also be used to climb a waterfall.
